ICMP,Media,Condition,TechRep,Age,SizeMM,Colour,Researcher,ICMPPhylum,TestedAgainst,Strain,ScreeningRound,BioRep,DaysOld,TimePoint,Lux,CtrlLux
477,CYA,,3,,,,Alex,Ascomycota,MA,NZRM4048 Lux,14,3,21,1,8,944578
477,CYA,,3,,,,Alex,Ascomycota,MA,NZRM4048 Lux,14,3,21,2,14,944578
477,CYA,,3,,,,Alex,Ascomycota,MA,NZRM4048 Lux,14,3,21,3,18,944578
477,MYA,,3,,,,Alex,Ascomycota,MA,NZRM4048 Lux,14,3,21,1,10,1313510
477,MYA,,3,,,,Alex,Ascomycota,MA,NZRM4048 Lux,14,3,21,2,16,1313510
477,MYA,,3,,,,Alex,Ascomycota,MA,NZRM4048 Lux,14,3,21,3,24,1313510
477,TYA,,3,,,,Alex,Ascomycota,MA,NZRM4048 Lux,14,3,21,1,16,743413
477,TYA,,3,,,,Alex,Ascomycota,MA,NZRM4048 Lux,14,3,21,2,22,743413
477,TYA,,3,,,,Alex,Ascomycota,MA,NZRM4048 Lux,14,3,21,3,22,743413
9630,PDA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,1,16,1,1468,1278
9630,PDA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,1,16,2,1430,1278
9630,PDA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,1,16,3,1370,1278
9630,OA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,1,16,1,1548,1960
9630,OA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,1,16,2,1618,1960
9630,OA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,1,16,3,1718,1960
9630,CSA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,1,16,1,1452,1592
9630,CSA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,1,16,2,1610,1592
9630,CSA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,1,16,3,1656,1592
9630,MEA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,1,16,1,2468,1728
9630,MEA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,1,16,2,1778,1728
9630,MEA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,1,16,3,1878,1728
9630,REA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,1,16,1,1632,1618
9630,REA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,1,16,2,1586,1618
9630,REA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,1,16,3,1684,1618
9630,CYA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,1,16,1,1120,1300
9630,CYA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,1,16,2,1186,1300
9630,CYA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,1,16,3,1044,1300
9630,MYA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,1,16,1,1462,1742
9630,MYA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,1,16,2,1598,1742
9630,MYA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,1,16,3,1596,1742
9630,TYA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,1,16,1,952,1096
9630,TYA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,1,16,2,1050,1096
9630,TYA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,1,16,3,1038,1096
9630,PDA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,1,16,1,9222,8338
9630,PDA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,1,16,2,8874,8338
9630,PDA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,1,16,3,5536,8338
9630,OA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,1,16,1,4812,13382
9630,OA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,1,16,2,6260,13382
9630,OA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,1,16,3,4828,13382
9630,CSA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,1,16,1,3006,9116
9630,CSA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,1,16,2,5806,9116
9630,CSA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,1,16,3,3458,9116
9630,MEA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,1,16,1,7428,9068
9630,MEA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,1,16,2,8172,9068
9630,MEA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,1,16,3,8114,9068
9630,REA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,1,16,1,6988,10120
9630,REA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,1,16,2,7248,10120
9630,REA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,1,16,3,5336,10120
9630,CYA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,1,16,1,120,17547
9630,CYA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,1,16,2,116,17547
9630,CYA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,1,16,3,58,17547
9630,MYA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,1,16,1,8862,221128
9630,MYA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,1,16,2,8686,221128
9630,MYA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,1,16,3,13630,221128
9630,TYA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,1,16,1,34,325882
9630,TYA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,1,16,2,104,325882
9630,TYA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,1,16,3,132,325882
9630,PDA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,1,16,1,33813,170865
9630,PDA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,1,16,2,45550,170865
9630,PDA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,1,16,3,16011,170865
9630,OA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,1,16,1,50272,253927
9630,OA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,1,16,2,48655,253927
9630,OA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,1,16,3,21322,253927
9630,CSA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,1,16,1,1962,35574
9630,CSA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,1,16,2,3650,35574
9630,CSA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,1,16,3,3012,35574
9630,MEA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,1,16,1,58651,117082
9630,MEA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,1,16,2,69011,117082
9630,MEA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,1,16,3,101991,117082
9630,REA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,1,16,1,7916,41400
9630,REA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,1,16,2,6148,41400
9630,REA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,1,16,3,4318,41400
9630,CYA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,1,16,1,270,227338
9630,CYA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,1,16,2,112,227338
9630,CYA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,1,16,3,80,227338
9630,MYA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,1,16,1,123652,330003
9630,MYA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,1,16,2,110156,330003
9630,MYA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,1,16,3,40650,330003
9630,TYA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,1,16,1,6,325882
9630,TYA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,1,16,2,450,325882
9630,TYA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,1,16,3,720,325882
9630,PDA,,3,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,1,16,1,66994,704402
9630,PDA,,3,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,1,16,2,127202,704402
9630,PDA,,3,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,1,16,3,26537,704402
9630,OA,,3,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,1,16,1,203709,440114
9630,OA,,3,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,1,16,2,210890,440114
9630,OA,,3,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,1,16,3,77393,440114
9630,CSA,,3,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,1,16,1,1572,82159
9630,CSA,,3,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,1,16,2,2328,82159
9630,CSA,,3,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,1,16,3,2852,82159
9630,MEA,,3,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,1,16,1,458305,476104
9630,MEA,,3,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,1,16,2,439610,476104
9630,MEA,,3,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,1,16,3,598047,476104
9630,REA,,3,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,1,16,1,4964,86155
9630,REA,,3,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,1,16,2,3382,86155
9630,REA,,3,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,1,16,3,3286,86155
9630,CYA,,3,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,1,16,1,336,809743
9630,CYA,,3,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,1,16,2,128,809743
9630,CYA,,3,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,1,16,3,102,809743
9630,MYA,,3,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,1,16,1,285121,1651212
9630,MYA,,3,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,1,16,2,116327,1651212
9630,MYA,,3,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,1,16,3,59317,1651212
9630,TYA,,3,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,1,16,1,18,864811
9630,TYA,,3,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,1,16,2,614,864811
9630,TYA,,3,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,1,16,3,1006,864811
9630,PDA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,14,2,21,1,524,512
9630,PDA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,14,2,21,2,578,512
9630,PDA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,14,2,21,3,544,512
9630,OA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,14,2,21,1,630,884
9630,OA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,14,2,21,2,554,884
9630,OA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,14,2,21,3,636,884
9630,CSA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,14,2,21,1,644,706
9630,CSA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,14,2,21,2,606,706
9630,CSA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,14,2,21,3,644,706
9630,MEA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,14,2,21,1,1154,1072
9630,MEA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,14,2,21,2,910,1072
9630,MEA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,14,2,21,3,934,1072
9630,REA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,14,2,21,1,662,684
9630,REA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,14,2,21,2,584,684
9630,REA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,14,2,21,3,602,684
9630,CYA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,14,2,21,1,620,590
9630,CYA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,14,2,21,2,424,590
9630,CYA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,14,2,21,3,724,590
9630,MYA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,14,2,21,1,570,872
9630,MYA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,14,2,21,2,480,872
9630,MYA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,14,2,21,3,500,872
9630,TYA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,14,2,21,1,296,436
9630,TYA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,14,2,21,2,246,436
9630,TYA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,14,2,21,3,206,436
9630,PDA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,14,2,21,1,3536,6436
9630,PDA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,14,2,21,2,3896,6436
9630,PDA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,14,2,21,3,3536,6436
9630,OA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,14,2,21,1,1466,9402
9630,OA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,14,2,21,2,1676,9402
9630,OA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,14,2,21,3,2128,9402
9630,CSA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,14,2,21,1,4752,7484
9630,CSA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,14,2,21,2,5106,7484
9630,CSA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,14,2,21,3,4094,7484
9630,MEA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,14,2,21,1,2524,6056
9630,MEA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,14,2,21,2,1710,6056
9630,MEA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,14,2,21,3,2292,6056
9630,REA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,14,2,21,1,4150,6900
9630,REA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,14,2,21,2,3228,6900
9630,REA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,14,2,21,3,3158,6900
9630,CYA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,14,2,21,1,858,13042
9630,CYA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,14,2,21,2,4,13042
9630,CYA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,14,2,21,3,650,13042
9630,MYA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,14,2,21,1,4458,6562
9630,MYA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,14,2,21,2,4884,6562
9630,MYA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,14,2,21,3,3590,6562
9630,TYA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,14,2,21,1,2206,6256
9630,TYA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,14,2,21,2,1140,6256
9630,TYA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,14,2,21,3,1662,6256
9630,PDA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,14,2,21,1,57896,668019
9630,PDA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,14,2,21,2,171380,668019
9630,PDA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,14,2,21,3,117104,668019
9630,OA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,14,2,21,1,12648,487000
9630,OA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,14,2,21,2,14084,487000
9630,OA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,14,2,21,3,32137,487000
9630,CSA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,14,2,21,1,67835,64804
9630,CSA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,14,2,21,2,68569,64804
9630,CSA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,14,2,21,3,92646,64804
9630,MEA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,14,2,21,1,53018,301951
9630,MEA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,14,2,21,2,26927,301951
9630,MEA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,14,2,21,3,86809,301951
9630,REA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,14,2,21,1,196194,59517
9630,REA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,14,2,21,2,136795,59517
9630,REA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,14,2,21,3,152610,59517
9630,CYA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,14,2,21,1,7786,782920
9630,CYA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,14,2,21,2,84,782920
9630,CYA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,14,2,21,3,10504,782920
9630,MYA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,14,2,21,1,81072,728113
9630,MYA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,14,2,21,2,91952,728113
9630,MYA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,14,2,21,3,88365,728113
9630,TYA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,14,2,21,1,189751,530109
9630,TYA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,14,2,21,2,27947,530109
9630,TYA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,14,2,21,3,39039,530109
9630,PDA,,3,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,14,2,21,1,89744,780163
9630,PDA,,3,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,14,2,21,2,238941,780163
9630,PDA,,3,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,14,2,21,3,168021,780163
9630,OA,,3,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,14,2,21,1,17225,593047
9630,OA,,3,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,14,2,21,2,17619,593047
9630,OA,,3,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,14,2,21,3,48903,593047
9630,CSA,,3,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,14,2,21,1,79039,78887
9630,CSA,,3,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,14,2,21,2,85944,78887
9630,CSA,,3,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,14,2,21,3,113344,78887
9630,MEA,,3,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,14,2,21,1,77089,366745
9630,MEA,,3,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,14,2,21,2,39499,366745
9630,MEA,,3,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,14,2,21,3,158721,366745
9630,REA,,3,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,14,2,21,1,205685,56555
9630,REA,,3,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,14,2,21,2,158213,56555
9630,REA,,3,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,14,2,21,3,164320,56555
9630,CYA,,3,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,14,2,21,1,8724,944578
9630,CYA,,3,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,14,2,21,2,108,944578
9630,CYA,,3,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,14,2,21,3,12826,944578
9630,MYA,,3,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,14,2,21,1,48389,1313510
9630,MYA,,3,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,14,2,21,2,54276,1313510
9630,MYA,,3,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,14,2,21,3,57792,1313510
9630,TYA,,3,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,14,2,21,1,254824,743413
9630,TYA,,3,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,14,2,21,2,24761,743413
9630,TYA,,3,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,14,2,21,3,38027,743413
9630,PDA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,16,3,17,1,1082,1212
9630,PDA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,16,3,17,2,1226,1212
9630,PDA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,16,3,17,3,1300,1212
9630,OA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,16,3,17,1,1478,1864
9630,OA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,16,3,17,2,156,1864
9630,OA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,16,3,17,3,1378,1864
9630,CSA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,16,3,17,1,1354,1616
9630,CSA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,16,3,17,2,1270,1616
9630,CSA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,16,3,17,3,1258,1616
9630,MEA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,16,3,17,1,2254,1976
9630,MEA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,16,3,17,2,2098,1976
9630,MEA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,16,3,17,3,2042,1976
9630,REA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,16,3,17,1,1244,1738
9630,REA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,16,3,17,2,1492,1738
9630,REA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,16,3,17,3,1438,1738
9630,CYA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,16,3,17,1,1654,1000
9630,CYA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,16,3,17,2,1726,1000
9630,CYA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,16,3,17,3,1790,1000
9630,MYA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,16,3,17,1,1112,1646
9630,MYA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,16,3,17,2,680,1646
9630,MYA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,16,3,17,3,1112,1646
9630,TYA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,16,3,17,1,688,1072
9630,TYA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,16,3,17,2,702,1072
9630,TYA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,16,3,17,3,892,1072
9630,PDA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,16,3,17,1,5686,12874
9630,PDA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,16,3,17,2,12696,12874
9630,PDA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,16,3,17,3,9366,12874
9630,OA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,16,3,17,1,8318,19587
9630,OA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,16,3,17,2,446,19587
9630,OA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,16,3,17,3,3994,19587
9630,CSA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,16,3,17,1,5938,11868
9630,CSA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,16,3,17,2,5854,11868
9630,CSA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,16,3,17,3,6036,11868
9630,MEA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,16,3,17,1,7104,13724
9630,MEA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,16,3,17,2,7210,13724
9630,MEA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,16,3,17,3,6130,13724
9630,REA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,16,3,17,1,6680,13704
9630,REA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,16,3,17,2,7142,13704
9630,REA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,16,3,17,3,4308,13704
9630,CYA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,16,3,17,1,5426,26661
9630,CYA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,16,3,17,2,7898,26661
9630,CYA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,16,3,17,3,8194,26661
9630,MYA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,16,3,17,1,4174,13406
9630,MYA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,16,3,17,2,3510,13406
9630,MYA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,16,3,17,3,4090,13406
9630,TYA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,16,3,17,1,3436,20564
9630,TYA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,16,3,17,2,1910,20564
9630,TYA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,16,3,17,3,6056,20564
9630,PDA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,16,3,17,1,5614,323259
9630,PDA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,16,3,17,2,102118,323259
9630,PDA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,16,3,17,3,61218,323259
9630,OA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,16,3,17,1,24621,288902
9630,OA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,16,3,17,2,2250,288902
9630,OA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,16,3,17,3,14213,288902
9630,CSA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,16,3,17,1,21832,40828
9630,CSA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,16,3,17,2,35714,40828
9630,CSA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,16,3,17,3,11464,40828
9630,MEA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,16,3,17,1,58154,211898
9630,MEA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,16,3,17,2,45226,211898
9630,MEA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,16,3,17,3,32205,211898
9630,REA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,16,3,17,1,51495,44377
9630,REA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,16,3,17,2,29730,44377
9630,REA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,16,3,17,3,53430,44377
9630,CYA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,16,3,17,1,29880,462943
